col,text,label
"# Covid_19

With masks! Coronavirus affects protocol acts in Italy � � � https://t.co/sWyfZXjLAc https://t.co/H38UOvxIcQ","ไวรัสโควิด-19ระบาดไม่หยุด! ทั่วโลกติดเชื้อกว่า1แสนคนแล้ว

https://t.co/geGHlXMhjg

#COVID_19 #COVID19 #โควิด #โควิด19 #โคโรนาไวรัส #โคโรน่าไวรัส #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16",
"Tomorrow will be Black Monday on #WallStreet
#CoronavirusOutbreak https://t.co/E0auOBbs4f","#Covid_19

¡Con tapabocas! El coronavirus toca los actos de protocolo en Italia ► https://t.co/sWyfZXjLAc https://t.co/H38UOvxIcQ",
"Latest: 109,860 confirmed cases (80,735 in Mainland China) #amp; 3,825 deaths (3,119 in Mainland China). 114 cases in #HongKong, 3 deaths. 24 provinces outside Hubei with 100+ cases (4 with 1,000+).

#COVID19
#WuhanPneumonia
#WuhanCoronavirus
#WuhanSARS
#2019nCoV
#CoronavirusOutbreak","Tomorrow will be Black Monday on #WallStreet
#CoronavirusOutbreak https://t.co/E0auOBbs4f",
"#Repost @thetotallyawesome80s
Scorpion wants no part of it! #mortalkombat #scorpion #videogames #videogame #90s #the90s #covid2019 #covid_19 #lasvegas  #notacarona #thetotallyawesome80s #motivation #fitness #washyourhands https://t.co/oaZdxlhpIi https://t.co/mVpxxswX1o","Latest: 109,860 confirmed cases (80,735 in Mainland China) #amp; 3,825 deaths (3,119 in Mainland China). 114 cases in #HongKong, 3 deaths. 24 provinces outside Hubei with 100+ cases (4 with 1,000+).

#COVID19
#WuhanPneumonia
#WuhanCoronavirus
#WuhanSARS
#2019nCoV
#CoronavirusOutbreak",
"@CNeroTV @NBA_Reporting @SacramentoKings @Raptors @Golden1Center @FOX40 We are now at the point where people are going to have to adult #amp; decide if they want to go and risk themselves, friends families, neighbors or to simply stay away to stop from be","#Repost @thetotallyawesome80s
Scorpion wants no part of it! #mortalkombat #scorpion #videogames #videogame #90s #the90s #covid2019 #covid_19 #lasvegas  #notacarona #thetotallyawesome80s #motivation #fitness #washyourhands https://t.co/oaZdxlhpIi https://t.co/mVpxxswX1o",
"Senator Ted Cruz In Quarantine After Contact with Coronavirus Carrier - https://t.co/n1EM1Uc39Q

#TedCruz #Coronavid19 #CoronavirusUSA #CoronavirusOutbreak #CoronaVirusUpdate #Texas #COVID2019 #COVID #COVID19US #COVIDー19 #7UMMIT #Senate https://t.co/9xhCnkhHH0","@CNeroTV @NBA_Reporting @SacramentoKings @Raptors @Golden1Center @FOX40 We are now at the point where people are going to have to adult #amp; decide if they want to go and risk themselves, friends families, neighbors or to simply stay away to stop from be",
"If Trump accomplishes getting everyone to self quarantine, does that make him the Greatest President ever??? #CoronavirusOutbreak  #Coronavid19 https://t.co/YLlVa41lsu","Senator Ted Cruz In Quarantine After Contact with Coronavirus Carrier - https://t.co/n1EM1Uc39Q

#TedCruz #Coronavid19 #CoronavirusUSA #CoronavirusOutbreak #CoronaVirusUpdate #Texas #COVID2019 #COVID #COVID19US #COVIDー19 #7UMMIT #Senate https://t.co/9xhCnkhHH0",
@SenTedCruz Hmmm your #specialfriend said this whole thjng was a hoax tho #COVID19 #CoronavirusOutbreak #TrumpLiesEverytimeHeSpeaks,"If Trump accomplishes getting everyone to self quarantine, does that make him the Greatest President ever??? #CoronavirusOutbreak  #Coronavid19 https://t.co/YLlVa41lsu",
"@GOP The stock market is tanking, schools are closing, access to information has been closed off, our elections are being meddled with, and our leaders mislead us.

This is what #Republicans call winning.

@FoxNews @realDonaldTrump #Trump2020 #Coronavirus",@SenTedCruz Hmmm your #specialfriend said this whole thjng was a hoax tho #COVID19 #CoronavirusOutbreak #TrumpLiesEverytimeHeSpeaks,
"John Hopkins University CORONAVIRUS RESOURCE CENTER

US confirmed #coronavirus cases has risen from 536 this morning to 547 @ 9:39pm.

#CoronavirusUSA
#CoronavirusOutbreak #COVID2019 #COVID19US https://t.co/0GhPWFhlTM","@GOP The stock market is tanking, schools are closing, access to information has been closed off, our elections are being meddled with, and our leaders mislead us.

This is what #Republicans call winning.

@FoxNews @realDonaldTrump #Trump2020 #Coronavirus",
"100-year-old Chinese man recovers from #coronavirus

The centenarian patient, who marked his milestone birthday last month, was discharged Saturday from a hospital in Wuhan, the epicenter of the outbreak.

#CoronaAlert #CoronavirusOutBreak #COVID #Wuhan #WuhanCoronovirus #Update https://t.co/iOxixMSJ7U","John Hopkins University CORONAVIRUS RESOURCE CENTER

US confirmed #coronavirus cases has risen from 536 this morning to 547 @ 9:39pm.

#CoronavirusUSA
#CoronavirusOutbreak #COVID2019 #COVID19US https://t.co/0GhPWFhlTM",
@FAANews Is it safe for the #FAA to be flying technicians from all over the country to a central location like OKC and then back home again during #coronavirusOutbreak seems like a good way to spread it.,"100-year-old Chinese man recovers from #coronavirus

The centenarian patient, who marked his milestone birthday last month, was discharged Saturday from a hospital in Wuhan, the epicenter of the outbreak.

#CoronaAlert #CoronavirusOutBreak #COVID #Wuhan #WuhanCoronovirus #Update https://t.co/iOxixMSJ7U",
Got 55 rolls of toilet paper. I think 200 is the magic number. #CoronavirusOutbreak #ToiletPaperFortress,@FAANews Is it safe for the #FAA to be flying technicians from all over the country to a central location like OKC and then back home again during #coronavirusOutbreak seems like a good way to spread it.,
"BREAKING ➖ South Korea reports 69 new #coronavirus cases bringing the total number of cases in the country to 7,382
➖
#COVID19 #CoronavirusOutbreak #COVID #SouthKorea https://t.co/4V8YwkT2hW",Got 55 rolls of toilet paper. I think 200 is the magic number. #CoronavirusOutbreak #ToiletPaperFortress,
"#Michigan #MichiganPrimary 
#Missouri #MissouriPrimary #NorthDakota #Idaho #Mississippi #Washington #DemsLivingAbroad #SundayThoughts #SundayMotivation #Union #NAFTA #Labor #MedicareForAll #CoronavirusOutbreak #Nurses #BernieBeatsTrump #Bernie2020 #BernieGonnaDoIt #NotMeUs #Vote https://t.co/Vp0tj2GpMt","BREAKING ➖ South Korea reports 69 new #coronavirus cases bringing the total number of cases in the country to 7,382
➖
#COVID19 #CoronavirusOutbreak #COVID #SouthKorea https://t.co/4V8YwkT2hW",
"#CoronavirusOutbreak

United States 30-Year Bond Yield 
10Y
6Y
2Y https://t.co/hhw0YdqMtz","#Michigan #MichiganPrimary 
#Missouri #MissouriPrimary #NorthDakota #Idaho #Mississippi #Washington #DemsLivingAbroad #SundayThoughts #SundayMotivation #Union #NAFTA #Labor #MedicareForAll #CoronavirusOutbreak #Nurses #BernieBeatsTrump #Bernie2020 #BernieGonnaDoIt #NotMeUs #Vote https://t.co/Vp0tj2GpMt",
"Schools across the country will close. Please be ready with alternate plans for your children #COVIDー19 #CoronavirusUSA #CoronaVirusSeattle #CoronavirusColorado #coronavirusnewyork #coronaviruscalifornia #coronavirus #COVID19US #CoronavirusOutbreak #Covid19 
#Covid19usa https://t.co/6fb9GlSpfQ","#CoronavirusOutbreak

United States 30-Year Bond Yield 
10Y
6Y
2Y https://t.co/hhw0YdqMtz",
"If you think it is not safe to enter here do not enter. It is your right to do so if your personal safety is at stake.

Don't blame the government because they follow the chuchu protocol
#No Entry #NoMayor #maymayor #CoronavirusOutbreak","Schools across the country will close. Please be ready with alternate plans for your children #COVIDー19 #CoronavirusUSA #CoronaVirusSeattle #CoronavirusColorado #coronavirusnewyork #coronaviruscalifornia #coronavirus #COVID19US #CoronavirusOutbreak #Covid19 
#Covid19usa https://t.co/6fb9GlSpfQ",
"#Michigan #MichiganPrimary 
#Missouri #MissouriPrimary #NorthDakota #Idaho #Mississippi #Washington #DemsLivingAbroad #SundayThoughts #SundayMotivation #Union #NAFTA #Labor #MedicareForAll #CoronavirusOutbreak #Nurses #BernieBeatsTrump #Bernie2020 #BernieGonnaDoIt #NotMeUs #Vote https://t.co/wr1mjR1Ung","Kung sa tingin niyo na hindi safe pumasok edi wag pumasok. Karapatan niyo din naman yun kung kaligtasan ng sarili yung nakataya.

Wag niyo isisi at ipressure yung gobyerno kasi may sinusunod din silang protocol chuchu
#WalangPasok #WalangMayor #maymayor #CoronavirusOutbreak",
"#BreakingNews a 20 year old student in Ladue Mo who contracted the #coronavirus while in #Italy took Number 303 Amtrak Train from Chicago to St. Louis on March 4th. If you took that train get checked out
#CoronavirusOutbreak 
#COVID 
#COVID19italia 
#COVID19","#Michigan #MichiganPrimary 
#Missouri #MissouriPrimary #NorthDakota #Idaho #Mississippi #Washington #DemsLivingAbroad #SundayThoughts #SundayMotivation #Union #NAFTA #Labor #MedicareForAll #CoronavirusOutbreak #Nurses #BernieBeatsTrump #Bernie2020 #BernieGonnaDoIt #NotMeUs #Vote https://t.co/wr1mjR1Ung",
Every #surgeon and #healthcare worker should! #COVID19US #covid #medtwitter #vascularsurgery #medstudenttwitter #Covid_19 #coronavirus https://t.co/KAQ6YEzHBW,"#BreakingNews a 20 year old student in Ladue Mo who contracted the #coronavirus while in #Italy took Number 303 Amtrak Train from Chicago to St. Louis on March 4th. If you took that train get checked out
#CoronavirusOutbreak 
#COVID 
#COVID19italia 
#COVID19",
U.S. health experts say stricter measures are required to limit #CoronavirusOutbreak  https://t.co/yHZC43ivTx #Coronavid19 #COVID19 #publichealth,Every #surgeon and #healthcare worker should! #COVID19US #covid #medtwitter #vascularsurgery #medstudenttwitter #Covid_19 #coronavirus https://t.co/KAQ6YEzHBW,
@LukeAlbery @ScarletGreatCT Esp with all this #CoronavirusOutbreak going on 🤷‍♂️,U.S. health experts say stricter measures are required to limit #CoronavirusOutbreak  https://t.co/yHZC43ivTx #Coronavid19 #COVID19 #publichealth,
"#coronavirus #CoronavirusUSA #CoronavirusOutbreak 
ok for everyone who doesn't know, coronavirus is not as bad as people are making it... Over 12,000 people die from the flu a year and only about 3,800 have died from coronavirus so far...SO STOP MAKING IT A BIG DEAL 🙄",@LukeAlbery @ScarletGreatCT Esp with all this #CoronavirusOutbreak going on 🤷‍♂️,
"Please read this, tell your crazy travelling parents and grand parents, then go research exponential spread so you understand what's about to happen. please for the love of all that is good and right in the world educate yourselves and act accordingly. #CoronavirusOutbreak https://t.co/tEo5azhMFm","#coronavirus #CoronavirusUSA #CoronavirusOutbreak 
ok for everyone who doesn't know, coronavirus is not as bad as people are making it... Over 12,000 people die from the flu a year and only about 3,800 have died from coronavirus so far...SO STOP MAKING IT A BIG DEAL 🙄",
"Let people die so that the hospitality and tourism industries don't suffer? Appalled.

How is this not pubic health malfeasance? Why won't Trump + administration be sued by people whose lungs are damaged or the families of the dead?
#COVID19 
#CoronavirusUSA 
#CoronavirusOutbreak https://t.co/Rdq8bfpBhl","Please read this, tell your crazy travelling parents and grand parents, then go research exponential spread so you understand what's about to happen. please for the love of all that is good and right in the world educate yourselves and act accordingly. #CoronavirusOutbreak https://t.co/tEo5azhMFm",
More from the #CoronavirusOutbreak https://t.co/rOtVHUDzjZ,"Let people die so that the hospitality and tourism industries don't suffer? Appalled.

How is this not pubic health malfeasance? Why won't Trump + administration be sued by people whose lungs are damaged or the families of the dead?
#COVID19 
#CoronavirusUSA 
#CoronavirusOutbreak https://t.co/Rdq8bfpBhl",
Yet @tedcruz seems to think it’s a real thing this #CoronavirusOutbreak and self #Quarantined . I guess he’s not a believer in the “chosen one” and therefore should be casted out! #CPAC2020 #MAGA #KAG https://t.co/fgauVIkd85,More from the #CoronavirusOutbreak https://t.co/rOtVHUDzjZ,
"We hope everyone stays safe with this coronavirus thingy. Remember, wash your hands often, opt for a fist bump opposed to a hand shake, keep your sanitizer handy, and if someone needs a new website send them our way! #CoronavirusUSA #CoronavirusOutbreak",Yet @tedcruz seems to think it’s a real thing this #CoronavirusOutbreak and self #Quarantined . I guess he’s not a believer in the “chosen one” and therefore should be casted out! #CPAC2020 #MAGA #KAG https://t.co/fgauVIkd85,
"Columbia University, New York classes will be suspended on Monday, March 9, #amp; Tuesday, March 10, after a member of our community has been quarantined as a result of exposure to COVID-19
remote instruction Wednesday
https://t.co/vpFGbDGuH6
#SARSCoV2
#CoronavirusOutbreak
#COVID19","We hope everyone stays safe with this coronavirus thingy. Remember, wash your hands often, opt for a fist bump opposed to a hand shake, keep your sanitizer handy, and if someone needs a new website send them our way! #CoronavirusUSA #CoronavirusOutbreak",
"#TheResistance
#ProtectYourFamily 
#CoronavirusOutbreak https://t.co/gsoiS1qi3w","Columbia University, New York classes will be suspended on Monday, March 9, #amp; Tuesday, March 10, after a member of our community has been quarantined as a result of exposure to COVID-19
remote instruction Wednesday
https://t.co/vpFGbDGuH6
#SARSCoV2
#CoronavirusOutbreak
#COVID19",
@SingaporeAir I am hoping someone contacts me and can take care of this.  It is BAD customer service to do this during a time like this #CoronavirusOutbreak #COVIDー19,"#TheResistance
#ProtectYourFamily 
#CoronavirusOutbreak https://t.co/gsoiS1qi3w",
"Agree: policy makers in DC should see #COVID_19 as geopolitics. If US handles that pandemic badly and China meanwhile contained it and supported many countries with test kits etc., China will have moral and health tech to lead the world after the pandemic. https://t.co/uLMXZQIbp8",@SingaporeAir I am hoping someone contacts me and can take care of this.  It is BAD customer service to do this during a time like this #CoronavirusOutbreak #COVIDー19,
"#Michigan #MichiganPrimary 
#Missouri #MissouriPrimary #NorthDakota #Idaho #Mississippi #Washington #DemsLivingAbroad #SundayThoughts #SundayMotivation #Union #NAFTA #Labor #MedicareForAll #CoronavirusOutbreak #Nurses #BernieBeatsTrump #Bernie2020 #BernieGonnaDoIt #NotMeUs #Vote https://t.co/ogqZoo8u9P","Agree: policy makers in DC should see #COVID_19 as geopolitics. If US handles that pandemic badly and China meanwhile contained it and supported many countries with test kits etc., China will have moral and health tech to lead the world after the pandemic. https://t.co/uLMXZQIbp8",
